"","artist_name","Valence","danceability","energy","loudness","speechiness","acousticness","liveness","tempo","track_name","album_name","album_release_year"
"902","Taylor Swift","0.2080","0.455","0.623"," -3.878","0.0288","0.073900","0.1460","163.893","Enchanted","Speak Now (Deluxe Edition)","2010"
"903","Taylor Swift","0.6350","0.516","0.917"," -3.186","0.0827","0.013900","0.3600","145.821","Better Than Revenge","Speak Now (Deluxe Edition)","2010"
"904","Taylor Swift","0.1700","0.552","0.608"," -5.290","0.0259","0.186000","0.1250","134.050","Innocent","Speak Now (Deluxe Edition)","2010"
"905","Taylor Swift","0.3520","0.436","0.950"," -2.627","0.0570","0.082600","0.1490","162.088","Haunted","Speak Now (Deluxe Edition)","2010"
"906","Taylor Swift","0.1960","0.371","0.341"," -9.475","0.0319","0.570000","0.1010"," 89.038","Last Kiss","Speak Now (Deluxe Edition)","2010"
"907","Taylor Swift","0.1420","0.418","0.680"," -4.300","0.0347","0.036000","0.1140","204.120","Long Live","Speak Now (Deluxe Edition)","2010"
"908","Taylor Swift","0.2380","0.608","0.569"," -7.227","0.0284","0.537000","0.0970","159.845","Ours","Speak Now (Deluxe Edition)","2010"
"909","Taylor Swift","0.2890","0.511","0.719"," -3.457","0.0265","0.166000","0.3400","147.852","If This Was A Movie","Speak Now (Deluxe Edition)","2010"
"910","Taylor Swift","0.5590","0.582","0.765"," -3.648","0.0324","0.026800","0.1030","131.982","Superman","Speak Now (Deluxe Edition)","2010"
"911","Taylor Swift","0.3770","0.541","0.453"," -6.459","0.0266","0.748000","0.2000","141.757","Back To December - Acoustic","Speak Now (Deluxe Edition)","2010"
"912","Taylor Swift","0.3130","0.563","0.443"," -5.078","0.0247","0.842000","0.2930"," 80.962","Haunted - Acoustic Version","Speak Now (Deluxe Edition)","2010"
"913","Taylor Swift","0.6790","0.695","0.723"," -3.806","0.0285","0.007270","0.1000","121.011","Mine - POP Mix","Speak Now (Deluxe Edition)","2010"
"914","Taylor Swift","0.6580","0.624","0.757"," -2.940","0.0296","0.002650","0.1890","121.070","Mine","Speak Now","2010"
"915","Taylor Swift","0.3740","0.605","0.787"," -3.002","0.0308","0.039600","0.1630","114.987","Sparks Fly","Speak Now","2010"
"916","Taylor Swift","0.2860","0.529","0.670"," -4.663","0.0303","0.117000","0.3340","141.893","Back To December","Speak Now","2010"
"917","Taylor Swift","0.7350","0.709","0.599"," -3.734","0.0304","0.095000","0.0973","118.975","Speak Now","Speak Now","2010"
"918","Taylor Swift","0.1020","0.589","0.470"," -5.320","0.0280","0.166000","0.1120","119.386","Dear John","Speak Now","2010"
"919","Taylor Swift","0.7890","0.568","0.761"," -3.987","0.0459","0.452000","0.2170","163.974","Mean","Speak Now","2010"
"920","Taylor Swift","0.6830","0.543","0.818"," -3.611","0.0398","0.004780","0.0357","139.898","The Story Of Us","Speak Now","2010"
"921","Taylor Swift","0.5540","0.714","0.305"," -8.837","0.0305","0.819000","0.1740","124.910","Never Grow Up","Speak Now","2010"
"922","Taylor Swift","0.2080","0.455","0.623"," -3.878","0.0288","0.073900","0.1460","163.893","Enchanted","Speak Now","2010"
"923","Taylor Swift","0.6350","0.516","0.917"," -3.186","0.0827","0.013900","0.3600","145.821","Better Than Revenge","Speak Now","2010"
"924","Taylor Swift","0.1700","0.552","0.608"," -5.290","0.0259","0.186000","0.1250","134.050","Innocent","Speak Now","2010"
"925","Taylor Swift","0.3520","0.436","0.950"," -2.627","0.0570","0.082600","0.1490","162.088","Haunted","Speak Now","2010"
"926","Taylor Swift","0.1960","0.371","0.341"," -9.475","0.0319","0.570000","0.1010"," 89.038","Last Kiss","Speak Now","2010"
"927","Taylor Swift","0.1420","0.418","0.680"," -4.300","0.0346","0.036000","0.1080","204.125","Long Live","Speak Now","2010"
"928","Taylor Swift","0.8200","0.618","0.687"," -5.737","0.0271","0.111000","0.0693"," 79.991","Jump Then Fall","Fearless Platinum Edition","2008"
"929","Taylor Swift","0.2880","0.419","0.454"," -6.809","0.0335","0.058300","0.0974","200.017","Untouchable","Fearless Platinum Edition","2008"
"930","Taylor Swift","0.2940","0.592","0.160","-10.785","0.0347","0.852000","0.1160","118.929","Forever & Always - Piano Version","Fearless Platinum Edition","2008"
"931","Taylor Swift","0.2240","0.527","0.475"," -6.205","0.0258","0.086800","0.2480","143.962","Come In With The Rain","Fearless Platinum Edition","2008"
"932","Taylor Swift","0.2280","0.610","0.531"," -6.123","0.0239","0.367000","0.3510"," 85.979","SuperStar","Fearless Platinum Edition","2008"
"933","Taylor Swift","0.4690","0.476","0.816"," -4.279","0.0347","0.169000","0.2380","163.847","The Other Side Of The Door","Fearless Platinum Edition","2008"
"934","Taylor Swift","0.4670","0.598","0.714"," -4.397","0.0273","0.036400","0.3100"," 99.979","Fearless","Fearless Platinum Edition","2008"
"935","Taylor Swift","0.2140","0.559","0.636"," -4.400","0.0263","0.072800","0.1440"," 95.485","Fifteen","Fearless Platinum Edition","2008"
"936","Taylor Swift","0.3070","0.618","0.736"," -3.937","0.0308","0.157000","0.0730","118.982","Love Story","Fearless Platinum Edition","2008"
"937","Taylor Swift","0.8250","0.843","0.553"," -7.348","0.0317","0.168000","0.1070","115.997","Hey Stephen","Fearless Platinum Edition","2008"
"938","Taylor Swift","0.1950","0.585","0.346"," -8.014","0.0256","0.302000","0.1020"," 92.564","White Horse","Fearless Platinum Edition","2008"
"939","Taylor Swift","0.4450","0.687","0.771"," -4.424","0.0384","0.164000","0.1120","129.964","You Belong With Me","Fearless Platinum Edition","2008"
"940","Taylor Swift","0.1700","0.498","0.486"," -7.384","0.0273","0.373000","0.1130","147.952","Breathe","Fearless Platinum Edition","2008"
"941","Taylor Swift","0.5130","0.601","0.852"," -3.096","0.0386","0.060600","0.3700","100.015","Tell Me Why","Fearless Platinum Edition","2008"
"942","Taylor Swift","0.2810","0.459","0.459"," -4.126","0.0275","0.130000","0.1130","134.018","You're Not Sorry","Fearless Platinum Edition","2008"
"943","Taylor Swift","0.3790","0.436","0.712"," -3.689","0.0329","0.032200","0.1110","160.886","The Way I Loved You","Fearless Platinum Edition","2008"
"944","Taylor Swift","0.5140","0.605","0.829"," -4.993","0.0549","0.090700","0.1060","128.012","Forever & Always","Fearless Platinum Edition","2008"
"945","Taylor Swift","0.3640","0.664","0.447"," -8.535","0.0292","0.611000","0.1390","126.079","The Best Day","Fearless Platinum Edition","2008"
"946","Taylor Swift","0.2240","0.548","0.756"," -4.175","0.0360","0.004710","0.1170"," 96.038","Change","Fearless Platinum Edition","2008"
"947","Taylor Swift","0.4760","0.594","0.712"," -4.418","0.0273","0.040000","0.3090"," 99.972","Fearless","Fearless","2008"
"948","Taylor Swift","0.2030","0.556","0.651"," -4.396","0.0266","0.067000","0.1450"," 95.485","Fifteen","Fearless","2008"
"949","Taylor Swift","0.2960","0.618","0.741"," -3.950","0.0310","0.170000","0.0822","118.984","Love Story","Fearless","2008"
"950","Taylor Swift","0.8310","0.841","0.544"," -7.347","0.0309","0.194000","0.1080","115.994","Hey Stephen","Fearless","2008"
"951","Taylor Swift","0.2230","0.578","0.340"," -8.027","0.0264","0.305000","0.1040"," 92.702","White Horse","Fearless","2008"
"952","Taylor Swift","0.4430","0.687","0.783"," -4.440","0.0386","0.162000","0.1140","129.964","You Belong With Me","Fearless","2008"
"953","Taylor Swift","0.1840","0.505","0.482"," -7.372","0.0276","0.379000","0.1130"," 73.975","Breathe","Fearless","2008"
"954","Taylor Swift","0.5100","0.604","0.855"," -3.097","0.0380","0.057100","0.3430"," 99.960","Tell Me Why","Fearless","2008"
"955","Taylor Swift","0.2760","0.475","0.452"," -4.134","0.0270","0.146000","0.1080","133.959","You're Not Sorry","Fearless","2008"
"956","Taylor Swift","0.3980","0.433","0.700"," -3.709","0.0336","0.040800","0.1150","160.927","The Way I Loved You","Fearless","2008"
"957","Taylor Swift","0.5440","0.608","0.821"," -4.985","0.0576","0.075200","0.1100","128.042","Forever & Always","Fearless","2008"
"958","Taylor Swift","0.3960","0.666","0.434"," -8.543","0.0289","0.647000","0.1240","126.084","The Best Day","Fearless","2008"
"959","Taylor Swift","0.2150","0.541","0.770"," -4.170","0.0354","0.004080","0.1170"," 96.013","Change","Fearless","2008"
"960","Taylor Swift","0.5120","0.741","0.444"," -7.031","0.0311","0.659000","0.1310","119.006","Love Story - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008","2008"
"961","Taylor Swift","0.4670","0.623","0.266"," -5.894","0.0260","0.814000","0.1450"," 96.601","Fearless - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008","2008"
"962","Taylor Swift","0.4570","0.627","0.704"," -3.739","0.0269","0.596000","0.0598"," 98.958","Beautiful Eyes - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008","2008"
"963","Taylor Swift","0.3310","0.731","0.184"," -9.235","0.0418","0.856000","0.0927","102.404","Untouchable - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008","2008"
"964","Taylor Swift","0.6150","0.344","0.801"," -5.373","0.0574","0.664000","0.1060","204.489","Teardrops On My Guitar - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008","2008"
"965","Taylor Swift","0.6840","0.647","0.872"," -1.953","0.0524","0.266000","0.4190","105.798","Picture To Burn - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008","2008"
"966","Taylor Swift","0.4380","0.429","0.808"," -3.004","0.0677","0.399000","0.0884","171.537","Should've Said No - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008","2008"
"967","Taylor Swift","0.2730","0.243","0.712"," -4.307","0.0577","0.156000","0.1110","202.319","Change - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008","2008"
"968","Taylor Swift","0.4250","0.580","0.491"," -6.462","0.0251","0.575000","0.1210"," 76.009","Tim McGraw","Taylor Swift","2006"
"969","Taylor Swift","0.8210","0.658","0.877"," -2.098","0.0323","0.173000","0.0962","105.586","Picture To Burn","Taylor Swift","2006"
"970","Taylor Swift","0.2890","0.621","0.417"," -6.941","0.0231","0.288000","0.1190"," 99.953","Teardrops On My Guitar - Radio Single Remix","Taylor Swift","2006"
"971","Taylor Swift","0.4280","0.576","0.777"," -2.881","0.0324","0.051000","0.3200","115.028","A Place in this World","Taylor Swift","2006"
"972","Taylor Swift","0.2610","0.418","0.482"," -5.769","0.0266","0.217000","0.1230","175.558","Cold As You","Taylor Swift","2006"
"973","Taylor Swift","0.5910","0.589","0.805"," -4.055","0.0293","0.004910","0.2400","112.982","The Outside","Taylor Swift","2006"
"974","Taylor Swift","0.1920","0.479","0.578"," -4.963","0.0294","0.525000","0.0841","146.165","Tied Together with a Smile","Taylor Swift","2006"
"975","Taylor Swift","0.5040","0.594","0.629"," -4.919","0.0246","0.086800","0.1370","131.597","Stay Beautiful","Taylor Swift","2006"
"976","Taylor Swift","0.4720","0.476","0.777"," -3.771","0.0289","0.010300","0.1960","167.964","Should've Said No","Taylor Swift","2006"
"977","Taylor Swift","0.3740","0.403","0.627"," -5.280","0.0292","0.017700","0.1820"," 74.900","Mary's Song (Oh My My My)","Taylor Swift","2006"
"978","Taylor Swift","0.5390","0.668","0.672"," -4.931","0.0303","0.111000","0.3290"," 89.011","Our Song","Taylor Swift","2006"
"979","Taylor Swift","0.5180","0.563","0.934"," -3.629","0.0646","0.004520","0.1030","143.964","I'm Only Me When I'm With You","Taylor Swift","2006"
"980","Taylor Swift","0.2330","0.612","0.394"," -5.723","0.0243","0.637000","0.1470"," 96.001","Invisible","Taylor Swift","2006"
"981","Taylor Swift","0.2680","0.483","0.751"," -5.726","0.0365","0.003490","0.1280","156.092","A Perfectly Good Heart","Taylor Swift","2006"
"982","Taylor Swift","0.4830","0.459","0.753"," -3.827","0.0537","0.040200","0.0863","199.997","Teardrops on My Guitar - Pop Version","Taylor Swift","2006"
